Month    ProductName  TotalQuantity
19025       Customer_19025  DELHI                   3204.39   
7575        Customer_7575   HARYANA                 3204.0    
11930       Customer_11930  DELHI                   3204.0    
15595       Customer_15595  MAHARASHTRA             3204.0    
16848       Customer_16848  UTTAR PRADESH           3204.0    
12615       Customer_12615  TELANGANA               3203.71   
10917       Customer_10917  GOA                     3203.0    
16064       Customer_16064  CHHATTISGARH            3203.0    
34377       Customer_34377  MAHARASHTRA             3203.0    
487         Customer_487    MAHARASHTRA             3202.0    
1506        Customer_1506   CHHATTISGARH            3202.0    
3258        Customer_3258   Gujarat                 3202.0    
7642        Customer_7642   UTTAR PRADESH           3202.0    
35787       Customer_35787  UTTAR PRADESH           3202.0    
39556       Customer_39556  UTTAR PRADESH           3202.0    
9163        Customer_9163   WEST BENGAL             3201.0    
9527        Customer_9527   PUNJAB                  3201.0    
11998       Customer_11998  RAJASTHAN               3201.0    
18957       Customer_18957  BIHAR                   3201.0    
37109       Customer_37109  MAHARASHTRA             3201.0    
38331       Customer_38331  TELANGANA               3201.0    
39734       Customer_39734  UTTAR PRADESH           3201.0    
6325        Customer_6325   WEST BENGAL             3200.0    
10775       Customer_10775  KARNATAKA               3200.0    
21591       Customer_21591  MAHARASHTRA             3200.0    
39430       Customer_39430  BIHAR                   3200.0    
183         Customer_183    WEST BENGAL             3199.0    
11496       Customer_11496  MADHYA PRADESH          3198.32   
32464       Customer_32464  MADHYA PRADESH          3198.05   
13794       Customer_13794  PUNJAB                  3198.0    
16187       Customer_16187  CHANDIGARH              3198.0    
27195       Customer_27195  UTTAR PRADESH           3198.0    
27272       Customer_27272  MAHARASHTRA             3198.0    
32659       Customer_32659  MAHARASHTRA             3198.0    
34358       Customer_34358  KERALA                  3198.0    
35374       Customer_35374  MAHARASHTRA             3198.0    
36019       Customer_36019  MAHARASHTRA             3198.0    
33817       Customer_33817  UTTAR PRADESH           3197.71   
6853        Customer_6853   HARYANA                 3197.62   
25858       Customer_25858  TAMIL NADU              3197.29   
32831       Customer_32831  KERALA                  3197.0    
34589       Customer_34589  JHARKHAND               3197.0    
39008       Customer_39008  MAHARASHTRA             3197.0    
33402       Customer_33402  UTTAR PRADESH           3196.48   
1237        Customer_1237   ANDAMAN & NICOBAR       3196.0    
3077        Customer_3077   KERALA                  3196.0    
4417        Customer_4417   KARNATAKA               3196.0    
21847       Customer_21847  KARNATAKA               3196.0    
24945       Customer_24945  MAHARASHTRA             3196.0    
26760       Customer_26760  MAHARASHTRA             3196.0    
34189       Customer_34189  HARYANA                 3196.0    
36494       Customer_36494  KARNATAKA               3196.0    
870         Customer_870    MAHARASHTRA             3195.57   
10265       Customer_10265  UTTAR PRADESH           3195.0    
11000       Customer_11000  GOA                     3195.0    
13425       Customer_13425  HARYANA                 3195.0    
22635       Customer_22635  MAHARASHTRA             3195.0    
36416       Customer_36416  KERALA                  3195.0    
2048        Customer_2048   KERALA                  3194.0    
6538        Customer_6538   MAHARASHTRA             3194.0    
6991        Customer_6991   DELHI                   3194.0    
17082       Customer_17082  TAMIL NADU              3194.0    
17571       Customer_17571  HARYANA                 3194.0    
27474       Customer_27474  KARNATAKA               3194.0    
38557       Customer_38557  WEST BENGAL             3194.0    
10361       Customer_10361  ANDAMAN & NICOBAR       3193.24   
9458        Customer_9458   KARNATAKA               3193.0    
17631       Customer_17631  MAHARASHTRA             3193.0    
19304       Customer_19304  MAHARASHTRA             3193.0    
24104       Customer_24104  UTTAR PRADESH           3193.0    
40019       Customer_40019  TAMIL NADU              3193.0    
33497       Customer_33497  ANDHRA PRADESH          3192.48   
11247       Customer_11247  UTTAR PRADESH           3192.33   
13881       Customer_13881  TELANGANA               3192.0    
28814       Customer_28814  TELANGANA               3192.0    
37675       Customer_37675  TAMIL NADU              3192.0    
37803       Customer_37803  UTTAR PRADESH           3192.0    
7717        Customer_7717   TAMIL NADU              3191.0    
7997        Customer_7997   ODISHA                  3191.0    
9591        Customer_9591   ARUNACHAL PRADESH       3191.0    
25638       Customer_25638  MAHARASHTRA             3191.0    
37111       Customer_37111  DELHI                   3190.29   
32062       Customer_32062  DELHI                   3190.0    
15956       Customer_15956  KARNATAKA               3189.95   
12095       Customer_12095  KERALA                  3189.0    
15029       Customer_15029  TAMIL NADU              3189.0    
18119       Customer_18119  ASSAM                   3189.0    
25968       Customer_25968  TAMIL NADU              3189.0    
27209       Customer_27209  MAHARASHTRA             3189.0    
37190       Customer_37190  UTTAR PRADESH           3189.0    
11589       Customer_11589  TRIPURA                 3188.8    
26146       Customer_26146  Gujarat                 3188.62   
902         Customer_902    KERALA                  3188.43   
3319        Customer_3319   KARNATAKA               3188.0    
10556       Customer_10556  BIHAR                   3188.0    
16902       Customer_16902  MADHYA PRADESH          3188.0    
18146       Customer_18146  ANDHRA PRADESH          3188.0    
20687       Customer_20687  TELANGANA               3188.0    
30494       Customer_30494  KARNATAKA               3188.0    
37987       Customer_37987  MAHARASHTRA             3188.0    
37246       Customer_37246  MAHARASHTRA             3187.86   
19880       Customer_19880  MAHARASHTRA             3187.43   
1749        Customer_1749   UTTAR PRADESH           3187.0    
5076        Customer_5076   KARNATAKA               3187.0    
7938        Customer_7938   Gujarat                 3187.0    
38549       Customer_38549  ODISHA                  3187.0    
6776        Customer_6776   TELANGANA               3186.0    
7385        Customer_7385   KARNATAKA               3186.0    
11775       Customer_11775  HARYANA                 3186.0    
12087       Customer_12087  Gujarat                 3186.0    
17691       Customer_17691  KARNATAKA               3186.0    
21499       Customer_21499  ASSAM                   3186.0    
33351       Customer_33351  TELANGANA               3186.0    
1345        Customer_1345   TELANGANA               3185.0    
8039        Customer_8039   UTTAR PRADESH           3185.0    
13150       Customer_13150  ANDHRA PRADESH          3185.0    
21004       Customer_21004  MAHARASHTRA             3185.0    
38459       Customer_38459  MAHARASHTRA             3185.0    
9390        Customer_9390   MADHYA PRADESH          3184.0    
14084       Customer_14084  UTTAR PRADESH           3184.0    
37258       Customer_37258  MAHARASHTRA             3184.0    
6308        Customer_6308   DELHI                   3183.0    
24036       Customer_24036  UTTAR PRADESH           3183.0    
34313       Customer_34313  KARNATAKA               3183.0    
38106       Customer_38106  UTTARAKHAND             3183.0    
20068       Customer_20068  MADHYA PRADESH          3182.14   
6347        Customer_6347   KERALA                  3182.0    
29328       Customer_29328  UTTAR PRADESH           3181.67   
11532       Customer_11532  TELANGANA               3181.0    
13637       Customer_13637  UTTARAKHAND             3181.0    
14715       Customer_14715  KARNATAKA               3181.0    
25217       Customer_25217  Gujarat                 3181.0    
4615        Customer_4615   RAJASTHAN               3180.62   
7409        Customer_7409   KERALA                  3180.0    
10295       Customer_10295  ODISHA                  3180.0    
12885       Customer_12885  ANDHRA PRADESH          3180.0    
13565       Customer_13565  TAMIL NADU              3180.0    
15523       Customer_15523  BIHAR                   3180.0    
28682       Customer_28682  HIMACHAL PRADESH        3180.0    
39476       Customer_39476  ASSAM                   3180.0    
37712       Customer_37712  ANDHRA PRADESH          3179.81   
9986        Customer_9986   MAHARASHTRA             3179.71   
8652        Customer_8652   HARYANA                 3179.29   
1739        Customer_1739   KARNATAKA               3179.0    
5063        Customer_5063   MAHARASHTRA             3179.0    
7180        Customer_7180   WEST BENGAL             3179.0    
24757       Customer_24757  HARYANA                 3179.0    
25317       Customer_25317  TELANGANA               3179.0    
26289       Customer_26289  DELHI                   3179.0    
37049       Customer_37049  TAMIL NADU              3179.0    
587         Customer_587    BIHAR                   3178.9    
4534        Customer_4534   Gujarat                 3178.53   
31000       Customer_31000  ANDHRA PRADESH          3178.0    
34580       Customer_34580  ASSAM                   3178.0    
9078        Customer_9078   ANDHRA PRADESH          3177.76   
15755       Customer_15755  KARNATAKA               3177.48   
34497       Customer_34497  KARNATAKA               3177.19   
2161        Customer_2161   MADHYA PRADESH          3177.0    
13344       Customer_13344  Gujarat                 3177.0    
26175       Customer_26175  MAHARASHTRA             3177.0    
32066       Customer_32066  TAMIL NADU              3177.0    
32638       Customer_32638  Gujarat                 3177.0    
33106       Customer_33106  TAMIL NADU              3176.34   
17282       Customer_17282  MAHARASHTRA             3176.29   
24166       Customer_24166  KARNATAKA               3176.0    
27915       Customer_27915  TELANGANA               3176.0    
36316       Customer_36316  MAHARASHTRA             3176.0    
37083       Customer_37083  KERALA                  3176.0    
30354       Customer_30354  TELANGANA               3175.81   
17154       Customer_17154  UTTARAKHAND             3175.54   
34502       Customer_34502  KERALA                  3175.29   
19229       Customer_19229  DELHI                   3175.19   
6565        Customer_6565   Gujarat                 3175.0    
9350        Customer_9350   KERALA                  3175.0    
25895       Customer_25895  TELANGANA               3175.0    
31470       Customer_31470  Gujarat                 3175.0    
34727       Customer_34727  GOA                     3175.0    
35803       Customer_35803  UTTAR PRADESH           3175.0    
39983       Customer_39983  TAMIL NADU              3175.0    
40010       Customer_40010  TAMIL NADU              3175.0    
34183       Customer_34183  UTTAR PRADESH           3174.19   
329         Customer_329    TAMIL NADU              3174.0    
555         Customer_555    RAJASTHAN               3174.0    
4253        Customer_4253   TELANGANA               3174.0    
6070        Customer_6070   KARNATAKA               3174.0    
37746       Customer_37746  UTTARAKHAND             3174.0    
11139       Customer_11139  KARNATAKA               3173.0    
26367       Customer_26367  MAHARASHTRA             3173.0    
29405       Customer_29405  TELANGANA               3173.0    
31691       Customer_31691  RAJASTHAN               3173.0    
27169       Customer_27169  ANDHRA PRADESH          3172.57   
18679       Customer_18679  UTTAR PRADESH           3172.0    
18966       Customer_18966  WEST BENGAL             3172.0    
35020       Customer_35020  RAJASTHAN               3172.0    
151         Customer_151    BIHAR                   3171.0    
9144        Customer_9144   TAMIL NADU              3171.0    
17796       Customer_17796  TAMIL NADU              3171.0    
22001       Customer_22001  MAHARASHTRA             3171.0    
28246       Customer_28246  RAJASTHAN               3171.0    
15487       Customer_15487  ANDHRA PRADESH          3170.0    
17917       Customer_17917  MAHARASHTRA             3170.0    
40028       Customer_40028  MAHARASHTRA             3169.93   
19742       Customer_19742  KARNATAKA               3169.38   
306         Customer_306    MAHARASHTRA             3169.0    
15028       Customer_15028  KARNATAKA               3169.0    
20022       Customer_20022  JHARKHAND               3169.0    
25079       Customer_25079  MAHARASHTRA             3169.0    
31753       Customer_31753  KARNATAKA               3169.0    
32193       Customer_32193  MAHARASHTRA             3169.0    
16140       Customer_16140  ANDHRA PRADESH          3168.67   
19888       Customer_19888  ODISHA                  3168.57   
7319        Customer_7319   MAHARASHTRA             3168.0    
9214        Customer_9214   HARYANA                 3168.0    
12531       Customer_12531  TELANGANA               3168.0    
13432       Customer_13432  SIKKIM                  3168.0    
13620       Customer_13620  WEST BENGAL             3168.0    
39216       Customer_39216  UTTAR PRADESH           3168.0    
23316       Customer_23316  TELANGANA               3167.9    
28409       Customer_28409  TAMIL NADU              3167.05   
1144        Customer_1144   KARNATAKA               3167.0    
7741        Customer_7741   TAMIL NADU              3167.0    
24131       Customer_24131  HARYANA                 3167.0    
26431       Customer_26431  UTTAR PRADESH           3167.0    
37888       Customer_37888  KARNATAKA               3167.0    
39552       Customer_39552  ODISHA                  3167.0    
29925       Customer_29925  DELHI                   3166.95   
5366        Customer_5366   WEST BENGAL             3166.04   
8465        Customer_8465   DELHI                   3166.0    
13394       Customer_13394  DELHI                   3166.0    
17395       Customer_17395  MAHARASHTRA             3166.0    
18488       Customer_18488  TELANGANA               3166.0    
25149       Customer_25149  NAGALAND                3166.0    
25361       Customer_25361  JHARKHAND               3166.0    
38009       Customer_38009  KARNATAKA               3166.0    
36103       Customer_36103  KARNATAKA               3165.43   
36336       Customer_36336  BIHAR                   3165.0    
37170       Customer_37170  UTTAR PRADESH           3165.0    
32647       Customer_32647  ANDHRA PRADESH          3164.38   
5228        Customer_5228   KARNATAKA               3164.0    
14760       Customer_14760  MAHARASHTRA             3164.0    
22286       Customer_22286  UTTAR PRADESH           3164.0    
29460       Customer_29460  MAHARASHTRA             3164.0    
33379       Customer_33379  MAHARASHTRA             3164.0    
36764       Customer_36764  UTTAR PRADESH           3164.0    
10637       Customer_10637  MAHARASHTRA             3163.57   
5834        Customer_5834   UTTAR PRADESH           3163.0    
6531        Customer_6531   KERALA                  3163.0    
19800       Customer_19800  MAHARASHTRA             3163.0    
19917       Customer_19917  ODISHA                  3163.0    
33224       Customer_33224  MAHARASHTRA             3163.0    
37951       Customer_37951  BIHAR                   3163.0    
23723       Customer_23723  ASSAM                   3162.86   
32300       Customer_32300  KERALA                  3162.38   
3779        Customer_3779   TELANGANA               3162.0    
10569       Customer_10569  UTTAR PRADESH           3162.0    
21211       Customer_21211  Gujarat                 3162.0    
29718       Customer_29718  DELHI                   3162.0    
31699       Customer_31699  KARNATAKA               3162.0    
1206        Customer_1206   KARNATAKA               3161.0    
10287       Customer_10287  MAHARASHTRA             3161.0    
14400       Customer_14400  KARNATAKA               3161.0    
18377       Customer_18377  KARNATAKA               3161.0    
30335       Customer_30335  UTTAR PRADESH           3161.0    
34496       Customer_34496  Gujarat                 3161.0    
20875       Customer_20875  UTTAR PRADESH           3160.25   
4422        Customer_4422   DELHI                   3160.0    
11587       Customer_11587  MAHARASHTRA             3160.0    
33949       Customer_33949  ODISHA                  3160.0    
39800       Customer_39800  KERALA                  3160.0    
26655       Customer_26655  UTTAR PRADESH           3159.5    
1365        Customer_1365   MAHARASHTRA             3159.0    
1642        Customer_1642   UTTAR PRADESH           3159.0    
29012       Customer_29012  MAHARASHTRA             3159.0    
29161       Customer_29161  KARNATAKA               3159.0    
29815       Customer_29815  PUNJAB                  3159.0    
33800       Customer_33800  ANDHRA PRADESH          3159.0    
795         Customer_795    MAHARASHTRA             3158.14   
3132        Customer_3132   KARNATAKA               3158.0    
4973        Customer_4973   Gujarat                 3158.0    
12917       Customer_12917  MAHARASHTRA             3158.0    
24089       Customer_24089  DELHI                   3158.0    
28559       Customer_28559  MAHARASHTRA             3158.0    
33745       Customer_33745  MEGHALAYA               3158.0    
39851       Customer_39851  TELANGANA               3158.0    
6725        Customer_6725   RAJASTHAN               3157.0    
10110       Customer_10110  MAHARASHTRA             3157.0    
10837       Customer_10837  Gujarat                 3157.0    
25204       Customer_25204  KARNATAKA               3157.0    
36613       Customer_36613  WEST BENGAL             3157.0    
3643        Customer_3643   CHHATTISGARH            3156.0    
35646       Customer_35646  TELANGANA               3156.0    
31236       Customer_31236  TELANGANA               3155.71   
35553       Customer_35553  MAHARASHTRA             3155.32   
4601        Customer_4601   MAHARASHTRA             3155.0    
18776       Customer_18776  KARNATAKA               3155.0    
24906       Customer_24906  KERALA                  3154.29   
7022        Customer_7022   Gujarat                 3154.0    
29301       Customer_29301  KARNATAKA               3154.0    
33911       Customer_33911  MAHARASHTRA             3153.38   
27989       Customer_27989  ANDHRA PRADESH          3153.29   
1741        Customer_1741   MAHARASHTRA             3153.0    
2160        Customer_2160   ASSAM                   3153.0    
3504        Customer_3504   HARYANA                 3153.0    
7797        Customer_7797   GOA                     3153.0    
8051        Customer_8051   UTTAR PRADESH           3153.0    
15931       Customer_15931  MAHARASHTRA             3153.0    
21886       Customer_21886  KARNATAKA               3153.0    
26549       Customer_26549  WEST BENGAL             3153.0    
32614       Customer_32614  ANDHRA PRADESH          3153.0    
35583       Customer_35583  KARNATAKA               3153.0    
38837       Customer_38837  UTTARAKHAND             3153.0    
15598       Customer_15598  KERALA                  3152.0    
17110       Customer_17110  PUNJAB                  3152.0    
17274       Customer_17274  JHARKHAND               3152.0    
17850       Customer_17850  ANDHRA PRADESH          3152.0    
21507       Customer_21507  MAHARASHTRA             3152.0    
26644       Customer_26644  DELHI                   3152.0    
15648       Customer_15648  KERALA                  3151.57   
3721        Customer_3721   KARNATAKA               3151.0    
21788       Customer_21788  PUDUCHERRY              3151.0    
33977       Customer_33977  KARNATAKA               3151.0    
36806       Customer_36806  KARNATAKA               3151.0    
1951        Customer_1951   MAHARASHTRA             3150.0    
14671       Customer_14671  KERALA                  3150.0    
16334       Customer_16334  WEST BENGAL             3150.0    
24318       Customer_24318  RAJASTHAN               3150.0    
25278       Customer_25278  RAJASTHAN               3150.0    
1674        Customer_1674   DELHI                   3149.0    
11547       Customer_11547  TELANGANA               3149.0    
18324       Customer_18324  KARNATAKA               3149.0    
26420       Customer_26420  HARYANA                 3149.0    
28737       Customer_28737  DELHI                   3149.0    
35709       Customer_35709  UTTAR PRADESH           3149.0    
37459       Customer_37459  KERALA                  3149.0    
37983       Customer_37983  MAHARASHTRA             3149.0    
12361       Customer_12361  ANDHRA PRADESH          3148.14   
14705       Customer_14705  TAMIL NADU              3148.0    
20878       Customer_20878  KARNATAKA               3148.0    
24452       Customer_24452  TELANGANA               3148.0    
24941       Customer_24941  DELHI                   3148.0    
29512       Customer_29512  DELHI                   3148.0    
33653       Customer_33653  WEST BENGAL             3148.0    
10725       Customer_10725  HARYANA                 3147.0    
11938       Customer_11938  MAHARASHTRA             3147.0    
20282       Customer_20282  KERALA                  3147.0    
22600       Customer_22600  TAMIL NADU              3147.0    
25984       Customer_25984  TAMIL NADU              3147.0    
35822       Customer_35822  CHHATTISGARH            3147.0    
907         Customer_907    KARNATAKA               3146.0    
1966        Customer_1966   MAHARASHTRA             3146.0    
3693        Customer_3693   MAHARASHTRA             3146.0    
8097        Customer_8097   TAMIL NADU              3146.0    
11585       Customer_11585  PUNJAB                  3146.0    
35637       Customer_35637  HARYANA                 3146.0    
38093       Customer_38093  MAHARASHTRA             3146.0    
10033       Customer_10033  MAHARASHTRA             3145.82   
12722       Customer_12722  ANDHRA PRADESH          3145.64   
10449       Customer_10449  HARYANA                 3145.0    
12598       Customer_12598  UTTAR PRADESH           3145.0    
13171       Customer_13171  MAHARASHTRA             3145.0    
32883       Customer_32883  KERALA                  3145.0    
35601       Customer_35601  MAHARASHTRA             3145.0    
33435       Customer_33435  KARNATAKA               3144.9    
543         Customer_543    TELANGANA               3144.0    
20138       Customer_20138  MAHARASHTRA             3144.0    
21606       Customer_21606  MAHARASHTRA             3144.0    
37391       Customer_37391  RAJASTHAN               3144.0    
25774       Customer_25774  RAJASTHAN               3143.36   
8118        Customer_8118   KARNATAKA               3143.0    
11285       Customer_11285  KERALA                  3143.0    
12496       Customer_12496  ANDHRA PRADESH          3143.0    
29901       Customer_29901  KARNATAKA               3143.0    
30144       Customer_30144  UTTAR PRADESH           3143.0    
30640       Customer_30640  KARNATAKA               3143.0    
34342       Customer_34342  WEST BENGAL             3143.0    
14570       Customer_14570  WEST BENGAL             3142.0    
16872       Customer_16872  RAJASTHAN               3142.0    
29135       Customer_29135  BIHAR                   3142.0    
9304        Customer_9304   KERALA                  3141.0    
20208       Customer_20208  TAMIL NADU              3141.0    
20230       Customer_20230  KARNATAKA               3141.0    
23650       Customer_23650  TELANGANA               3141.0    
37969       Customer_37969  ANDHRA PRADESH          3141.0    
40043       Customer_40043  KARNATAKA               3141.0    
23457       Customer_23457  KERALA                  3140.9    
21144       Customer_21144  HARYANA                 3140.14   
25473       Customer_25473  KERALA                  3140.0    
34937       Customer_34937  TAMIL NADU              3140.0    
2916        Customer_2916   TAMIL NADU              3139.0    
4231        Customer_4231   GOA                     3139.0    
7831        Customer_7831   TELANGANA               3139.0    
9661        Customer_9661   TAMIL NADU              3139.0    
18551       Customer_18551  GOA                     3139.0    
23061       Customer_23061  DELHI                   3139.0    
27395       Customer_27395  Gujarat                 3139.0    
38911       Customer_38911  KERALA                  3139.0    
9179        Customer_9179   Gujarat                 3138.92   
10495       Customer_10495  MAHARASHTRA             3138.0    
16948       Customer_16948  KARNATAKA               3138.0    
21641       Customer_21641  TELANGANA               3138.0    
23173       Customer_23173  KERALA                  3138.0    
31481       Customer_31481  TAMIL NADU              3138.0    
35469       Customer_35469  MAHARASHTRA             3138.0    
24272       Customer_24272  KARNATAKA               3137.0    
31378       Customer_31378  UTTAR PRADESH           3137.0    
32148       Customer_32148  ANDHRA PRADESH          3137.0    
2061        Customer_2061   MAHARASHTRA             3136.0    
8527        Customer_8527   MAHARASHTRA             3136.0    
16869       Customer_16869  MAHARASHTRA             3136.0    
16960       Customer_16960  Gujarat                 3136.0    
27224       Customer_27224  UTTAR PRADESH           3136.0    
27755       Customer_27755  TELANGANA               3136.0    
893         Customer_893    WEST BENGAL             3135.0    
4090        Customer_4090   UTTAR PRADESH           3135.0    
8944        Customer_8944   KARNATAKA               3135.0    
16964       Customer_16964  KERALA                  3135.0    
21427       Customer_21427  KERALA                  3135.0    
30151       Customer_30151  JHARKHAND               3135.0    
31667       Customer_31667  MAHARASHTRA             3135.0    
36952       Customer_36952  KERALA                  3135.0    
21245       Customer_21245  DELHI                   3134.0    
27041       Customer_27041  Delhi                   3134.0    
32547       Customer_32547  KARNATAKA               3134.0    
37016       Customer_37016  TAMIL NADU              3134.0    
35557       Customer_35557  TELANGANA               3133.54   
6616        Customer_6616   MAHARASHTRA             3133.0    
7285        Customer_7285   TAMIL NADU              3133.0    
8953        Customer_8953   MAHARASHTRA             3133.0    
10136       Customer_10136  MAHARASHTRA             3133.0    
12624       Customer_12624  TAMIL NADU              3133.0    
13877       Customer_13877  ODISHA                  3133.0    
28907       Customer_28907  CHHATTISGARH            3133.0    
33171       Customer_33171  RAJASTHAN               3133.0    
33946       Customer_33946  KARNATAKA               3133.0    
3947        Customer_3947   MAHARASHTRA             3132.0    
15479       Customer_15479  MAHARASHTRA             3132.0    
18889       Customer_18889  UTTAR PRADESH           3132.0    
27057       Customer_27057  KERALA                  3132.0    
40067       Customer_40067  MAHARASHTRA             3132.0    
20785       Customer_20785  ANDHRA PRADESH          3131.14   
16962       Customer_16962  TELANGANA               3131.0    
17326       Customer_17326  WEST BENGAL             3131.0    
19040       Customer_19040  NAGALAND                3131.0    
24479       Customer_24479  KARNATAKA               3131.0    
31370       Customer_31370  KARNATAKA               3131.0    
33543       Customer_33543  BIHAR                   3131.0    
36880       Customer_36880  TAMIL NADU              3131.0    
37633       Customer_37633  CHANDIGARH              3131.0    
8165        Customer_8165   RAJASTHAN               3130.54   
1024        Customer_1024   MAHARASHTRA             3130.29   
2353        Customer_2353   ODISHA                  3130.0    
3083        Customer_3083   WEST BENGAL             3130.0    
19039       Customer_19039  HARYANA                 3130.0    
21935       Customer_21935  MAHARASHTRA             3130.0    
22002       Customer_22002  MAHARASHTRA             3130.0    
27641       Customer_27641  KARNATAKA               3130.0    
32022       Customer_32022  ANDHRA PRADESH          3130.0    
37643       Customer_37643  TELANGANA               3130.0    
3834        Customer_3834   MAHARASHTRA             3129.0    
4517        Customer_4517   KERALA                  3129.0    
17335       Customer_17335  UTTAR PRADESH           3129.0    
22981       Customer_22981  RAJASTHAN               3129.0    
33327       Customer_33327  KARNATAKA               3129.0    
36143       Customer_36143  KERALA                  3129.0    
38044       Customer_38044  RAJASTHAN               3129.0    
31594       Customer_31594  TELANGANA               3128.95   
19479       Customer_19479  GOA                     3128.81   
23765       Customer_23765  MAHARASHTRA             3128.71   
31800       Customer_31800  CHHATTISGARH            3128.29   
5134        Customer_5134   KARNATAKA               3128.0    
7295        Customer_7295   MAHARASHTRA             3128.0    
10299       Customer_10299  UTTAR PRADESH           3128.0    
10915       Customer_10915  KARNATAKA               3128.0    
22836       Customer_22836  KARNATAKA               3128.0    
31558       Customer_31558  JHARKHAND               3128.0    
39038       Customer_39038  MAHARASHTRA             3128.0    
39215       Customer_39215  MAHARASHTRA             3128.0    
2016        Customer_2016   WEST BENGAL             3127.0    
6115        Customer_6115   KARNATAKA               3127.0    
35058       Customer_35058  ODISHA                  3127.0    
16955       Customer_16955  MAHARASHTRA             3126.95   
33507       Customer_33507  TAMIL NADU              3126.38   
1230        Customer_1230   JHARKHAND               3126.0    
13404       Customer_13404  MAHARASHTRA             3126.0    
24889       Customer_24889  MAHARASHTRA             3126.0    
26811       Customer_26811  KERALA                  3126.0    
29055       Customer_29055  TAMIL NADU              3126.0    
32364       Customer_32364  ODISHA                  3126.0    
568         Customer_568    KERALA                  3125.0    
3909        Customer_3909   WEST BENGAL             3125.0    
10448       Customer_10448  TAMIL NADU              3125.0    
11020       Customer_11020  MADHYA PRADESH          3125.0    
24526       Customer_24526  TELANGANA               3125.0    
35431       Customer_35431  UTTAR PRADESH           3125.0    
5682        Customer_5682   PUDUCHERRY              3124.48   
1544        Customer_1544   KARNATAKA               3124.0    
1860        Customer_1860   KARNATAKA               3124.0    
2762        Customer_2762   Gujarat                 3124.0    
9463        Customer_9463   UTTARAKHAND             3124.0    
12183       Customer_12183  JHARKHAND               3124.0    
19904       Customer_19904  MAHARASHTRA             3124.0    
25932       Customer_25932  GOA                     3124.0    
14555       Customer_14555  TAMIL NADU              3123.86   
15509       Customer_15509  KARNATAKA               3123.0    
16562       Customer_16562  MAHARASHTRA             3123.0    
21149       Customer_21149  BIHAR                   3123.0    
39087       Customer_39087  KARNATAKA               3123.0    
39179       Customer_39179  TELANGANA               3123.0    
32652       Customer_32652  KARNATAKA               3122.43   
16794       Customer_16794  ANDHRA PRADESH          3122.01   
6016        Customer_6016   MAHARASHTRA             3122.0    
7498        Customer_7498   GOA                     3122.0    
20746       Customer_20746  PUNJAB                  3122.0    
24719       Customer_24719  KERALA                  3122.0    
2138        Customer_2138   TAMIL NADU              3121.14   
17          Customer_17     Gujarat                 3121.0    
29642       Customer_29642  Gujarat                 3121.0    
34323       Customer_34323  MAHARASHTRA             3121.0    
4609        Customer_4609   KARNATAKA               3120.19   
2997        Customer_2997   WEST BENGAL             3120.0    
15896       Customer_15896  KERALA                  3120.0    
21096       Customer_21096  JAMMU & KASHMIR         3120.0    
22116       Customer_22116  LADAKH                  3120.0    
34248       Customer_34248  KERALA                  3120.0    
3659        Customer_3659   KARNATAKA               3119.0    
6155        Customer_6155   Gujarat                 3119.0    
19851       Customer_19851  MADHYA PRADESH          3119.0    
24631       Customer_24631  UTTAR PRADESH           3119.0    
38935       Customer_38935  JHARKHAND               3118.29   
405         Customer_405    RAJASTHAN               3118.0    
3904        Customer_3904   RAJASTHAN               3118.0    
5399        Customer_5399   WEST BENGAL             3118.0    
28314       Customer_28314  TAMIL NADU              3118.0    
31502       Customer_31502  MAHARASHTRA             3118.0    
36832       Customer_36832  TAMIL NADU              3118.0    
37188       Customer_37188  ASSAM                   3118.0    
32075       Customer_32075  MAHARASHTRA             3117.1    
4222        Customer_4222   DELHI                   3117.0    
5864        Customer_5864   MAHARASHTRA             3117.0    
14459       Customer_14459  TAMIL NADU              3117.0    
19532       Customer_19532  KARNATAKA               3117.0    
28943       Customer_28943  MAHARASHTRA             3117.0    
14700       Customer_14700  ODISHA                  3116.48   
1422        Customer_1422   TELANGANA               3116.0    
12738       Customer_12738  TELANGANA               3116.0    
14202       Customer_14202  DELHI                   3116.0    
27279       Customer_27279  UTTAR PRADESH           3116.0    
29845       Customer_29845  TELANGANA               3116.0    
30183       Customer_30183  TELANGANA               3116.0    
35337       Customer_35337  TELANGANA               3116.0    
31867       Customer_31867  WEST BENGAL             3115.05   
4922        Customer_4922   MAHARASHTRA             3115.0    
9367        Customer_9367   RAJASTHAN               3115.0    
10715       Customer_10715  MAHARASHTRA             3115.0    
27600       Customer_27600  KARNATAKA               3115.0    
30650       Customer_30650  TAMIL NADU              3115.0    
34166       Customer_34166  MAHARASHTRA             3115.0    
39827       Customer_39827  HARYANA                 3115.0    
35664       Customer_35664  UTTAR PRADESH           3114.57   
19696       Customer_19696  MEGHALAYA               3114.48   
8481        Customer_8481   KARNATAKA               3114.05   
3074        Customer_3074   KARNATAKA               3114.0    
14802       Customer_14802  DELHI                   3114.0    
24957       Customer_24957  HARYANA                 3114.0    
25949       Customer_25949  TELANGANA               3114.0    
26465       Customer_26465  TAMIL NADU              3114.0    
29239       Customer_29239  HARYANA                 3114.0    
34171       Customer_34171  KARNATAKA               3114.0    
11322       Customer_11322  MAHARASHTRA             3113.0    
